MutantNo,[FAIL | TIME | EXC | LIVE]
174,LIVE
175,LIVE
176,LIVE
177,LIVE
178,LIVE
179,EXC
180,EXC
181,LIVE
182,EXC
183,LIVE
184,FAIL
185,EXC
186,EXC
187,EXC
188,EXC
189,EXC
190,EXC
191,EXC
192,LIVE
193,LIVE
194,LIVE
195,LIVE
196,EXC
197,EXC
198,LIVE
199,EXC
200,LIVE
201,LIVE
202,EXC
203,EXC
204,LIVE
205,LIVE
206,EXC
207,EXC
208,EXC
209,FAIL
210,EXC
211,FAIL
212,LIVE
213,LIVE
214,FAIL
215,EXC
216,FAIL
217,FAIL
218,EXC
219,FAIL
220,LIVE
221,LIVE
222,LIVE
223,FAIL
224,LIVE
225,LIVE
226,LIVE
227,LIVE
228,LIVE
229,FAIL
230,LIVE
231,LIVE
232,LIVE
233,FAIL
234,LIVE
235,LIVE
236,LIVE
237,FAIL
238,LIVE
239,LIVE
240,LIVE
241,LIVE
242,FAIL
243,LIVE
244,LIVE
245,LIVE
246,FAIL
247,LIVE
248,EXC
249,LIVE
250,FAIL
251,FAIL
252,FAIL
253,FAIL
254,FAIL
255,FAIL
256,FAIL
257,FAIL
258,LIVE
259,FAIL
260,FAIL
261,LIVE
262,FAIL
263,FAIL
264,FAIL
265,LIVE
266,LIVE
267,LIVE
268,LIVE
269,LIVE
270,LIVE
271,FAIL
272,FAIL
273,EXC
274,FAIL
275,FAIL
276,EXC
277,FAIL
278,FAIL
279,LIVE
280,LIVE
281,FAIL
282,FAIL
283,LIVE
284,FAIL
285,FAIL
286,LIVE
287,FAIL
288,FAIL
289,FAIL
290,LIVE
291,FAIL
292,FAIL
293,FAIL
294,LIVE
295,LIVE
296,LIVE
297,FAIL
298,LIVE
299,LIVE
300,LIVE
301,LIVE
302,FAIL
303,LIVE
304,LIVE
305,FAIL
306,FAIL
307,EXC
308,FAIL
309,EXC
310,EXC
311,EXC
312,EXC
313,EXC
314,EXC
315,LIVE
316,EXC
317,LIVE
318,LIVE
319,EXC
320,LIVE
321,LIVE
322,FAIL
323,FAIL
324,FAIL
325,LIVE
326,LIVE
327,LIVE
328,FAIL
329,EXC
330,EXC
331,EXC
332,EXC
333,EXC
334,FAIL
335,EXC
336,FAIL
337,FAIL
338,FAIL
339,FAIL
340,FAIL
341,LIVE
342,LIVE
343,FAIL
344,EXC
345,FAIL
346,FAIL
347,LIVE
348,LIVE
349,FAIL
350,FAIL
351,FAIL
352,LIVE
353,FAIL
354,EXC
355,FAIL
356,FAIL
357,FAIL
358,LIVE
359,LIVE
360,LIVE
361,FAIL
362,EXC
363,EXC
364,EXC
365,EXC
366,EXC
367,EXC
368,LIVE
369,EXC
370,FAIL
371,LIVE
372,FAIL
373,EXC
374,LIVE
375,EXC
376,EXC
377,FAIL
378,LIVE
379,LIVE
380,FAIL
381,EXC
382,FAIL
383,FAIL
384,FAIL
385,FAIL
386,LIVE
387,EXC
388,EXC
389,LIVE
390,EXC
391,LIVE
392,EXC
393,FAIL
394,FAIL
395,LIVE
396,FAIL
397,FAIL
398,LIVE
399,EXC
400,EXC
401,LIVE
402,EXC
403,LIVE
404,EXC
405,FAIL
406,LIVE
407,LIVE
408,FAIL
409,FAIL
410,EXC
411,EXC
412,EXC
413,LIVE
414,EXC
415,LIVE
416,EXC
417,FAIL
418,FAIL
419,LIVE
420,FAIL
421,FAIL
422,LIVE
423,EXC
424,EXC
425,LIVE
426,EXC
427,LIVE
428,EXC
429,FAIL
430,FAIL
431,LIVE
432,FAIL
433,FAIL
434,LIVE
435,FAIL
436,EXC
437,LIVE
438,EXC
439,LIVE
440,EXC
441,FAIL
442,FAIL
443,FAIL
444,FAIL
445,LIVE
446,FAIL
447,FAIL
448,LIVE
449,EXC
450,EXC
451,LIVE
452,EXC
453,LIVE
454,EXC
455,FAIL
456,FAIL
457,FAIL
458,LIVE
459,LIVE
460,FAIL
461,FAIL
462,LIVE
463,LIVE
464,EXC
465,LIVE
466,EXC
467,LIVE
468,EXC
469,FAIL
470,FAIL
471,LIVE
472,FAIL
473,FAIL
474,LIVE
475,FAIL
476,EXC
477,LIVE
478,EXC
479,LIVE
480,EXC
481,FAIL
482,FAIL
483,LIVE
484,FAIL
485,FAIL
486,LIVE
487,EXC
488,EXC
489,LIVE
490,EXC
491,LIVE
492,EXC
493,FAIL
494,LIVE
495,LIVE
496,FAIL
497,FAIL
498,EXC
499,LIVE
500,EXC
501,LIVE
502,EXC
503,LIVE
504,EXC
505,FAIL
506,LIVE
507,LIVE
508,FAIL
509,FAIL
510,LIVE
511,EXC
512,EXC
513,LIVE
514,EXC
515,LIVE
516,EXC
517,FAIL
518,FAIL
519,FAIL
520,FAIL
521,LIVE
522,FAIL
523,FAIL
524,LIVE
525,EXC
526,EXC
527,LIVE
528,EXC
529,LIVE
530,EXC
531,FAIL
532,FAIL
533,FAIL
534,FAIL
535,LIVE
536,FAIL
537,FAIL
538,EXC
539,EXC
540,EXC
541,LIVE
542,EXC
543,EXC
544,LIVE
545,LIVE
546,FAIL
547,FAIL
548,FAIL
549,LIVE
550,FAIL
551,FAIL
552,LIVE
553,LIVE
554,LIVE
555,LIVE
556,LIVE
557,LIVE
558,FAIL
559,FAIL
560,LIVE
561,LIVE
562,FAIL
563,FAIL
564,FAIL
565,LIVE
566,FAIL
567,FAIL
568,FAIL
569,LIVE
570,FAIL
571,FAIL
572,FAIL
573,LIVE
574,FAIL
575,FAIL
576,FAIL
577,LIVE
578,FAIL
579,FAIL
580,FAIL
581,LIVE
582,FAIL
583,FAIL
584,FAIL
585,LIVE
586,FAIL
587,FAIL
588,FAIL
589,LIVE
590,FAIL
591,FAIL
592,LIVE
593,LIVE
594,FAIL
595,FAIL
596,FAIL
597,LIVE
598,FAIL
599,FAIL
600,FAIL
601,LIVE
602,LIVE
603,LIVE
604,FAIL
605,LIVE
606,LIVE
607,LIVE
608,EXC
609,FAIL
610,FAIL
611,FAIL
612,EXC
613,LIVE
614,EXC
615,FAIL
616,FAIL
617,FAIL
618,FAIL
619,FAIL
620,EXC
621,FAIL
622,FAIL
623,FAIL
624,FAIL
625,LIVE
626,FAIL
627,EXC
628,EXC
629,LIVE
630,FAIL
631,LIVE
632,LIVE
633,EXC
634,FAIL
635,EXC
636,LIVE
637,EXC
638,EXC
639,LIVE
640,EXC
641,LIVE
642,EXC
643,LIVE
644,FAIL
645,LIVE
646,LIVE
647,FAIL
648,EXC
649,FAIL
650,LIVE
651,EXC
652,FAIL
653,EXC
654,FAIL
655,FAIL
656,EXC
657,FAIL
658,FAIL
659,LIVE
660,FAIL
661,EXC
662,FAIL
663,FAIL
664,EXC
665,FAIL
666,EXC
667,FAIL
668,FAIL
669,EXC
670,FAIL
671,FAIL
672,LIVE
673,FAIL
674,FAIL
675,LIVE
676,EXC
677,FAIL
678,FAIL
679,FAIL
680,LIVE
681,FAIL
682,LIVE
683,FAIL
684,LIVE
685,FAIL
686,LIVE
687,FAIL
688,FAIL
689,LIVE
690,FAIL
691,LIVE
692,FAIL
693,FAIL
694,LIVE
695,FAIL
696,FAIL
697,FAIL
698,LIVE
699,FAIL
700,FAIL
701,FAIL
702,FAIL
703,LIVE
704,LIVE
705,FAIL
706,LIVE
707,FAIL
708,LIVE
709,FAIL
710,LIVE
711,FAIL
712,LIVE
713,FAIL
714,FAIL
715,FAIL
716,FAIL
717,FAIL
718,FAIL
719,EXC
720,FAIL
721,FAIL
722,LIVE
723,LIVE
724,LIVE
725,LIVE
726,LIVE
727,LIVE
728,LIVE
729,LIVE
730,LIVE
731,EXC
732,LIVE
733,LIVE
734,LIVE
735,EXC
736,LIVE
737,LIVE
738,EXC
739,LIVE
740,LIVE
741,FAIL
742,EXC
743,FAIL
744,FAIL
745,FAIL
746,LIVE
747,FAIL
748,FAIL
749,LIVE
750,FAIL
751,FAIL
752,FAIL
753,FAIL
754,FAIL
755,FAIL
756,LIVE
757,FAIL
758,FAIL
759,FAIL
760,LIVE
761,FAIL
762,FAIL
763,FAIL
764,FAIL
765,FAIL
766,FAIL
767,FAIL
768,LIVE
769,LIVE
770,FAIL
771,LIVE
772,FAIL
773,LIVE
774,FAIL
775,LIVE
776,FAIL
777,FAIL
778,FAIL
779,FAIL
780,FAIL
781,LIVE
782,FAIL
783,FAIL
784,FAIL
785,FAIL
786,FAIL
787,LIVE
788,LIVE
789,LIVE
790,LIVE
791,LIVE
792,FAIL
793,LIVE
794,FAIL
795,LIVE
796,LIVE
797,FAIL
798,LIVE
799,FAIL
800,LIVE
801,LIVE
802,LIVE
803,LIVE
804,FAIL
805,LIVE
806,LIVE
807,EXC
808,FAIL
809,FAIL
810,LIVE
811,FAIL
812,LIVE
813,FAIL
814,FAIL
815,LIVE
816,FAIL
817,FAIL
818,FAIL
819,FAIL
820,FAIL
821,FAIL
822,LIVE
823,FAIL
824,FAIL
825,LIVE
826,LIVE
827,LIVE
828,LIVE
829,FAIL
830,FAIL
831,LIVE
832,FAIL
833,LIVE
834,LIVE
835,LIVE
836,FAIL
837,LIVE
838,FAIL
839,FAIL
840,FAIL
841,LIVE
842,LIVE
843,FAIL
844,FAIL
845,LIVE
846,FAIL
847,LIVE
848,FAIL
849,FAIL
850,FAIL
851,LIVE
852,LIVE
853,LIVE
854,FAIL
855,FAIL
856,LIVE
857,FAIL
858,FAIL
859,LIVE
860,FAIL
861,FAIL
862,FAIL
863,FAIL
864,FAIL
865,FAIL
866,LIVE
867,FAIL
868,LIVE
869,FAIL
870,LIVE
871,FAIL
872,FAIL
873,LIVE
874,FAIL
875,FAIL
876,FAIL
877,LIVE
878,FAIL
879,FAIL
880,FAIL
881,LIVE
882,FAIL
883,LIVE
884,FAIL
885,FAIL
886,LIVE
887,LIVE
888,FAIL
889,LIVE
